2022-10-06 18:14:00,2022-10-18 07:59:00,class 1 truck
2022-10-18 08:00:00,2022-10-18 08:00:00,full-size
2022-10-18 08:02:00,2022-10-18 08:02:00,class 2 truck
2022-10-18 08:04:00,2022-10-18 08:04:00,compact
2022-10-18 08:21:00,2022-10-18 08:21:00,class 1 truck
2022-09-10 17:30:00,2022-10-18 08:38:00,class 2 truck
2022-09-10 11:58:00,2022-10-18 08:38:00,class 1 truck
2022-09-15 07:27:00,2022-10-18 08:55:00,medium
2022-10-08 07:40:00,2022-10-18 09:11:00,medium
2022-10-15 07:13:00,2022-10-18 09:23:00,class 1 truck
2022-09-19 07:47:00,2022-10-18 09:52:00,class 1 truck
2022-10-18 09:58:00,2022-10-18 09:58:00,class 1 truck
2022-10-18 10:52:00,2022-10-18 10:52:00,full-size
2022-10-16 07:55:00,2022-10-18 10:54:00,medium
2022-09-28 18:06:00,2022-10-18 10:59:00,class 2 truck
2022-10-10 18:25:00,2022-10-18 11:25:00,class 2 truck
2022-10-08 18:03:00,2022-10-18 11:28:00,class 2 truck
2022-10-18 11:42:00,2022-10-18 11:42:00,full-size
2022-09-25 13:50:00,2022-10-18 12:56:00,class 2 truck
2022-09-03 07:02:00,2022-10-18 13:16:00,class 2 truck
2022-10-01 17:12:00,2022-10-18 13:19:00,class 2 truck
2022-10-18 13:32:00,2022-10-18 13:32:00,full-size
2022-10-18 14:12:00,2022-10-18 14:12:00,compact
2022-10-18 14:20:00,2022-10-18 14:20:00,full-size
2022-09-19 07:55:00,2022-10-18 14:21:00,class 2 truck
2022-09-20 08:24:00,2022-10-18 14:58:00,class 1 truck
2022-09-07 18:30:00,2022-10-18 15:10:00,class 1 truck
2022-10-18 15:17:00,2022-10-18 15:17:00,medium
2022-09-15 07:06:00,2022-10-18 15:29:00,compact
2022-10-15 16:30:00,2022-10-18 15:39:00,class 2 truck
2022-10-14 08:16:00,2022-10-18 15:39:00,medium
2022-10-08 18:28:00,2022-10-18 15:47:00,full-size
2022-10-18 16:04:00,2022-10-18 16:04:00,medium
2022-10-18 16:11:00,2022-10-18 16:11:00,class 2 truck
2022-10-17 07:15:00,2022-10-18 16:23:00,full-size
2022-10-18 16:39:00,2022-10-18 16:39:00,full-size
2022-10-18 16:54:00,2022-10-18 16:54:00,full-size
2022-09-12 07:42:00,2022-10-18 16:59:00,class 1 truck
2022-10-18 17:08:00,2022-10-18 17:08:00,class 1 truck
2022-10-18 17:14:00,2022-10-18 17:14:00,class 1 truck
2022-09-23 18:30:00,2022-10-18 18:00:00,medium
2022-10-08 18:30:00,2022-10-18 18:17:00,class 2 truck
2022-09-17 18:16:00,2022-10-18 18:21:00,full-size
2022-09-12 15:43:00,2022-10-18 18:30:00,class 1 truck
2022-09-24 11:34:00,2022-10-18 18:30:00,compact
2022-09-19 18:30:00,2022-10-18 18:30:00,class 2 truck
2022-10-18 18:30:00,2022-10-18 18:30:00,compact
2022-10-04 16:53:00,2022-10-18 18:30:00,compact
2022-10-18 18:30:00,2022-10-18 18:30:00,class 1 truck
2022-09-05 07:51:00,2022-10-18 18:30:00,compact
2022-10-14 07:56:00,2022-10-18 18:30:00,medium
2022-09-22 09:06:00,2022-10-19 07:01:00,full-size
2022-09-17 07:52:00,2022-10-19 07:02:00,compact
2022-09-08 07:37:00,2022-10-19 07:12:00,medium
2022-10-16 09:34:00,2022-10-19 07:13:00,medium
2022-09-18 15:42:00,2022-10-19 07:15:00,medium
2022-09-22 07:14:00,2022-10-19 07:21:00,compact
2022-10-19 07:22:00,2022-10-19 07:22:00,medium
2022-10-19 07:30:00,2022-10-19 07:30:00,medium
2022-10-19 07:32:00,2022-10-19 07:32:00,class 2 truck
2022-10-19 07:45:00,2022-10-19 07:45:00,compact
2022-09-20 10:53:00,2022-10-19 07:47:00,full-size
2022-09-19 11:53:00,2022-10-19 07:48:00,medium
2022-10-19 07:48:00,2022-10-19 07:48:00,class 1 truck
2022-09-17 10:38:00,2022-10-19 07:50:00,class 1 truck
2022-10-19 07:52:00,2022-10-19 07:52:00,compact
2022-09-22 14:30:00,2022-10-19 07:56:00,medium
2022-09-14 09:54:00,2022-10-19 07:58:00,medium
2022-10-19 08:05:00,2022-10-19 08:05:00,medium
2022-09-29 07:12:00,2022-10-19 08:19:00,class 1 truck
2022-10-10 07:19:00,2022-10-19 08:48:00,full-size
2022-10-09 07:59:00,2022-10-19 08:52:00,compact
2022-09-13 07:57:00,2022-10-19 09:06:00,medium
2022-10-19 09:07:00,2022-10-19 09:07:00,compact
2022-09-06 07:37:00,2022-10-19 09:09:00,class 2 truck
2022-10-19 10:04:00,2022-10-19 10:04:00,compact
2022-10-03 14:19:00,2022-10-19 10:10:00,medium
2022-10-19 10:31:00,2022-10-19 10:31:00,class 2 truck
2022-09-10 11:15:00,2022-10-19 10:32:00,medium
2022-09-09 07:32:00,2022-10-19 11:04:00,class 2 truck
2022-09-24 18:03:00,2022-10-19 11:22:00,medium
2022-09-13 14:10:00,2022-10-19 11:36:00,medium
2022-09-19 07:33:00,2022-10-19 11:38:00,full-size
2022-10-19 11:39:00,2022-10-19 11:39:00,class 2 truck
2022-10-08 18:30:00,2022-10-19 11:42:00,compact
2022-10-17 18:30:00,2022-10-19 11:48:00,class 2 truck
2022-09-09 07:50:00,2022-10-19 12:00:00,medium
2022-10-16 12:36:00,2022-10-19 12:04:00,full-size
2022-10-19 12:23:00,2022-10-19 12:23:00,class 1 truck
2022-10-19 12:31:00,2022-10-19 12:31:00,medium
2022-09-01 18:30:00,2022-10-19 13:07:00,class 2 truck
2022-09-11 11:01:00,2022-10-19 13:16:00,medium
2022-10-19 13:26:00,2022-10-19 13:26:00,compact
2022-10-19 13:48:00,2022-10-19 13:48:00,class 1 truck
2022-09-08 17:51:00,2022-10-19 13:58:00,medium
2022-09-02 12:46:00,2022-10-19 14:03:00,medium
2022-10-18 07:48:00,2022-10-19 14:23:00,full-size
2022-10-19 14:31:00,2022-10-19 14:31:00,compact
2022-10-02 07:00:00,2022-10-19 14:41:00,class 2 truck
2022-10-19 14:50:00,2022-10-19 14:50:00,full-size
2022-09-29 11:47:00,2022-10-19 14:54:00,compact
2022-10-19 14:56:00,2022-10-19 14:56:00,class 1 truck
2022-09-22 18:22:00,2022-10-19 15:05:00,class 1 truck
2022-09-25 07:16:00,2022-10-19 15:14:00,class 1 truck
2022-10-15 14:10:00,2022-10-19 15:53:00,class 1 truck
2022-10-19 15:58:00,2022-10-19 15:58:00,class 2 truck
2022-10-19 16:08:00,2022-10-19 16:08:00,class 1 truck
2022-10-19 16:11:00,2022-10-19 16:11:00,compact
2022-09-05 15:15:00,2022-10-19 16:12:00,medium
2022-09-19 09:54:00,2022-10-19 16:48:00,medium
2022-09-25 07:34:00,2022-10-19 17:36:00,full-size
2022-10-17 07:51:00,2022-10-19 18:05:00,compact
2022-10-15 07:02:00,2022-10-19 18:07:00,class 1 truck
2022-09-22 09:07:00,2022-10-19 18:10:00,compact
2022-10-16 12:17:00,2022-10-19 18:15:00,class 2 truck
2022-09-14 18:01:00,2022-10-19 18:16:00,class 1 truck
2022-10-19 18:30:00,2022-10-19 18:30:00,full-size
2022-09-15 07:03:00,2022-10-19 18:30:00,medium
2022-10-19 07:06:00,2022-10-19 18:30:00,class 1 truck
2022-09-18 13:15:00,2022-10-19 18:30:00,medium
2022-09-08 07:27:00,2022-10-19 18:30:00,full-size
2022-09-18 11:57:00,2022-10-20 07:12:00,full-size
2022-09-29 13:47:00,2022-10-20 07:13:00,class 1 truck
2022-09-18 09:16:00,2022-10-20 07:13:00,class 1 truck
2022-10-20 07:16:00,2022-10-20 07:16:00,compact
2022-09-14 07:41:00,2022-10-20 07:18:00,class 2 truck
2022-10-20 07:22:00,2022-10-20 07:22:00,full-size
2022-10-19 18:09:00,2022-10-20 07:29:00,medium
2022-09-26 18:05:00,2022-10-20 07:34:00,medium
2022-10-19 18:04:00,2022-10-20 07:37:00,compact
2022-10-20 07:48:00,2022-10-20 07:48:00,full-size
2022-10-20 07:48:00,2022-10-20 07:48:00,compact
2022-10-20 07:56:00,2022-10-20 07:56:00,class 1 truck
2022-09-22 08:27:00,2022-10-20 07:59:00,medium
2022-10-20 08:18:00,2022-10-20 08:18:00,full-size
2022-09-21 07:03:00,2022-10-20 08:23:00,class 2 truck
2022-09-17 11:54:00,2022-10-20 08:35:00,full-size
2022-09-02 18:24:00,2022-10-20 08:51:00,class 1 truck
2022-10-18 18:30:00,2022-10-20 09:00:00,class 2 truck
2022-10-19 07:53:00,2022-10-20 09:04:00,compact
2022-10-11 18:30:00,2022-10-20 09:13:00,full-size
2022-09-25 07:35:00,2022-10-20 09:37:00,full-size
2022-09-23 12:02:00,2022-10-20 09:46:00,medium
2022-09-02 17:00:00,2022-10-20 09:56:00,compact
2022-10-20 10:21:00,2022-10-20 10:21:00,medium
2022-09-05 18:30:00,2022-10-20 10:26:00,class 2 truck
2022-10-16 07:47:00,2022-10-20 10:31:00,compact
2022-10-08 18:14:00,2022-10-20 10:33:00,compact
2022-10-20 10:51:00,2022-10-20 10:51:00,class 2 truck
2022-09-03 10:09:00,2022-10-20 11:03:00,class 1 truck
2022-09-08 08:43:00,2022-10-20 11:12:00,class 1 truck
2022-10-20 12:08:00,2022-10-20 12:08:00,class 1 truck
2022-10-20 12:22:00,2022-10-20 12:22:00,compact
2022-09-23 07:45:00,2022-10-20 12:35:00,full-size
2022-09-13 07:22:00,2022-10-20 12:35:00,compact
2022-09-16 18:30:00,2022-10-20 12:38:00,compact
2022-10-20 12:59:00,2022-10-20 12:59:00,compact
2022-09-07 13:24:00,2022-10-20 13:22:00,medium
2022-10-20 13:49:00,2022-10-20 13:49:00,compact
2022-10-20 07:19:00,2022-10-20 14:12:00,medium
2022-09-28 09:11:00,2022-10-20 14:18:00,class 1 truck
2022-09-02 18:30:00,2022-10-20 14:24:00,medium
2022-10-17 08:12:00,2022-10-20 14:25:00,full-size
2022-10-12 07:15:00,2022-10-20 14:28:00,medium
2022-09-24 10:22:00,2022-10-20 14:32:00,full-size
2022-09-25 15:18:00,2022-10-20 14:34:00,class 1 truck
2022-09-05 14:58:00,2022-10-20 14:36:00,compact
2022-10-20 14:42:00,2022-10-20 14:42:00,class 1 truck
2022-09-13 18:17:00,2022-10-20 14:49:00,full-size
2022-10-20 15:02:00,2022-10-20 15:02:00,compact
2022-10-13 07:26:00,2022-10-20 15:07:00,class 2 truck
2022-10-20 15:22:00,2022-10-20 15:22:00,medium
2022-10-07 08:26:00,2022-10-20 15:31:00,full-size
2022-10-12 18:30:00,2022-10-20 15:32:00,compact
2022-10-17 13:23:00,2022-10-20 16:02:00,full-size
2022-09-19 08:34:00,2022-10-20 16:17:00,class 2 truck
2022-09-07 07:34:00,2022-10-20 16:23:00,medium
2022-10-05 18:07:00,2022-10-20 16:30:00,full-size
2022-09-11 07:00:00,2022-10-20 16:36:00,medium
2022-09-15 14:16:00,2022-10-20 16:57:00,medium
2022-10-17 15:56:00,2022-10-20 16:58:00,class 1 truck
2022-10-18 11:14:00,2022-10-20 17:19:00,full-size
2022-10-20 17:33:00,2022-10-20 17:33:00,compact
2022-10-20 17:47:00,2022-10-20 17:47:00,class 2 truck
2022-10-20 18:09:00,2022-10-20 18:09:00,class 1 truck
2022-09-06 17:45:00,2022-10-20 18:15:00,class 1 truck
2022-09-13 07:14:00,2022-10-20 18:21:00,class 2 truck
2022-09-09 07:50:00,2022-10-20 18:30:00,full-size
2022-10-20 18:30:00,2022-10-20 18:30:00,compact
2022-10-20 18:30:00,2022-10-20 18:30:00,class 2 truck
2022-09-27 07:38:00,2022-10-20 18:30:00,medium
2022-09-19 11:51:00,2022-10-20 18:30:00,compact
2022-09-01 18:30:00,2022-10-20 18:30:00,full-size
2022-10-02 07:45:00,2022-10-21 07:03:00,medium
2022-10-06 16:13:00,2022-10-21 07:03:00,compact
2022-10-18 07:11:00,2022-10-21 07:11:00,compact
2022-09-19 13:24:00,2022-10-21 07:14:00,medium
2022-10-21 07:25:00,2022-10-21 07:25:00,class 1 truck
2022-09-28 08:13:00,2022-10-21 07:28:00,class 2 truck
2022-09-07 07:51:00,2022-10-21 07:29:00,medium
2022-09-16 10:18:00,2022-10-21 07:31:00,medium
2022-10-21 07:32:00,2022-10-21 07:32:00,compact
2022-10-21 07:37:00,2022-10-21 07:37:00,full-size
2022-09-18 09:57:00,2022-10-21 07:48:00,compact
2022-10-21 07:49:00,2022-10-21 07:49:00,full-size
2022-09-21 12:57:00,2022-10-21 07:53:00,full-size
2022-10-21 07:58:00,2022-10-21 07:58:00,medium
2022-09-04 11:00:00,2022-10-21 08:44:00,full-size
2022-10-01 18:30:00,2022-10-21 09:00:00,class 2 truck
2022-10-17 07:36:00,2022-10-21 09:08:00,compact
2022-09-21 18:30:00,2022-10-21 09:08:00,full-size
2022-10-21 09:21:00,2022-10-21 09:21:00,medium
2022-09-04 08:52:00,2022-10-21 09:55:00,class 1 truck
2022-10-10 18:15:00,2022-10-21 10:29:00,full-size
2022-09-25 18:30:00,2022-10-21 10:37:00,class 2 truck
2022-09-30 18:30:00,2022-10-21 10:50:00,class 2 truck
2022-09-05 18:30:00,2022-10-21 10:55:00,full-size
2022-10-21 11:08:00,2022-10-21 11:08:00,class 2 truck
2022-09-05 11:42:00,2022-10-21 11:21:00,medium
2022-09-05 09:39:00,2022-10-21 11:37:00,medium
2022-10-21 12:43:00,2022-10-21 12:43:00,full-size
2022-10-10 07:49:00,2022-10-21 12:51:00,compact
2022-09-10 17:08:00,2022-10-21 13:09:00,class 1 truck
2022-10-18 15:57:00,2022-10-21 13:14:00,medium
2022-10-03 18:18:00,2022-10-21 13:18:00,class 1 truck
2022-09-20 07:44:00,2022-10-21 13:36:00,full-size
2022-10-21 13:53:00,2022-10-21 13:53:00,class 1 truck
2022-09-01 12:13:00,2022-10-21 14:09:00,compact
2022-10-18 07:52:00,2022-10-21 14:16:00,compact
2022-10-21 14:30:00,2022-10-21 14:30:00,medium
2022-09-28 07:03:00,2022-10-21 14:56:00,class 1 truck
2022-09-11 18:30:00,2022-10-21 15:37:00,compact
2022-10-21 15:39:00,2022-10-21 15:39:00,compact
2022-09-17 12:41:00,2022-10-21 15:41:00,full-size
2022-10-14 15:22:00,2022-10-21 15:44:00,class 1 truck
2022-10-21 16:08:00,2022-10-21 16:08:00,medium
2022-10-21 16:22:00,2022-10-21 16:22:00,class 1 truck
2022-10-21 16:28:00,2022-10-21 16:28:00,class 2 truck
2022-09-24 07:31:00,2022-10-21 16:30:00,compact
2022-10-01 07:03:00,2022-10-21 16:35:00,class 1 truck
2022-09-03 18:15:00,2022-10-21 16:47:00,full-size
2022-09-11 10:34:00,2022-10-21 16:49:00,class 1 truck
2022-09-26 07:15:00,2022-10-21 16:58:00,medium
2022-10-11 07:46:00,2022-10-21 16:59:00,compact
2022-09-15 16:58:00,2022-10-21 17:02:00,class 2 truck
2022-09-18 07:21:00,2022-10-21 17:15:00,medium
2022-09-19 18:01:00,2022-10-21 17:31:00,compact
2022-10-21 17:34:00,2022-10-21 17:34:00,full-size
2022-09-07 08:24:00,2022-10-21 18:00:00,medium
2022-09-27 07:54:00,2022-10-21 18:00:00,class 1 truck
2022-09-14 12:08:00,2022-10-21 18:00:00,medium
2022-09-13 07:37:00,2022-10-21 18:06:00,full-size
2022-09-03 07:11:00,2022-10-21 18:09:00,compact
2022-09-15 18:23:00,2022-10-21 18:21:00,compact
2022-10-21 18:24:00,2022-10-21 18:24:00,medium
2022-09-18 08:51:00,2022-10-21 18:27:00,class 2 truck
2022-10-16 07:24:00,2022-10-21 18:30:00,medium
2022-09-01 14:03:00,2022-10-21 18:30:00,class 2 truck
2022-10-21 18:30:00,2022-10-21 18:30:00,full-size
2022-10-22 07:00:00,2022-10-22 07:00:00,class 1 truck
2022-10-22 07:00:00,2022-10-22 07:00:00,compact
2022-09-26 16:18:00,2022-10-22 07:01:00,full-size
2022-09-11 07:11:00,2022-10-22 07:11:00,compact
2022-10-22 07:12:00,2022-10-22 07:12:00,medium
2022-10-22 07:13:00,2022-10-22 07:13:00,full-size
2022-09-06 07:13:00,2022-10-22 07:25:00,class 1 truck
2022-09-13 10:30:00,2022-10-22 07:26:00,full-size
2022-10-13 17:00:00,2022-10-22 07:32:00,full-size
2022-10-21 09:50:00,2022-10-22 07:32:00,compact
2022-09-12 07:00:00,2022-10-22 07:32:00,class 1 truck
2022-09-17 11:32:00,2022-10-22 07:37:00,compact
2022-10-06 07:48:00,2022-10-22 07:44:00,class 1 truck
2022-09-16 17:23:00,2022-10-22 07:47:00,full-size
2022-09-14 10:53:00,2022-10-22 07:57:00,medium
2022-09-05 07:40:00,2022-10-22 08:24:00,medium
2022-10-11 18:30:00,2022-10-22 08:55:00,class 1 truck
2022-10-22 09:19:00,2022-10-22 09:19:00,class 2 truck
2022-09-19 07:49:00,2022-10-22 09:32:00,class 1 truck
2022-09-25 13:04:00,2022-10-22 09:33:00,full-size
2022-10-22 09:46:00,2022-10-22 09:46:00,class 2 truck
2022-09-13 07:48:00,2022-10-22 10:29:00,class 1 truck
2022-10-08 15:16:00,2022-10-22 10:35:00,medium
2022-10-22 11:11:00,2022-10-22 11:11:00,medium
2022-10-22 11:45:00,2022-10-22 11:45:00,class 2 truck
2022-10-22 12:01:00,2022-10-22 12:01:00,class 1 truck
2022-09-21 07:50:00,2022-10-22 12:05:00,class 2 truck
2022-10-22 12:20:00,2022-10-22 12:20:00,medium
2022-09-21 07:22:00,2022-10-22 12:23:00,medium
2022-10-22 12:43:00,2022-10-22 12:43:00,class 1 truck
2022-09-17 09:33:00,2022-10-22 12:48:00,class 2 truck
2022-10-02 08:55:00,2022-10-22 13:02:00,class 1 truck
2022-10-11 18:27:00,2022-10-22 13:04:00,full-size
2022-10-22 13:47:00,2022-10-22 13:47:00,class 2 truck
2022-10-22 14:06:00,2022-10-22 14:06:00,medium
2022-10-11 18:30:00,2022-10-22 14:08:00,full-size
2022-09-22 08:43:00,2022-10-22 14:20:00,class 1 truck
2022-10-18 18:30:00,2022-10-22 14:36:00,class 2 truck
2022-09-06 07:21:00,2022-10-22 14:46:00,class 1 truck
2022-10-22 14:54:00,2022-10-22 14:54:00,class 1 truck
2022-10-22 15:07:00,2022-10-22 15:07:00,compact
2022-09-20 09:06:00,2022-10-22 15:20:00,medium
2022-10-22 15:28:00,2022-10-22 15:28:00,class 1 truck
2022-10-21 07:57:00,2022-10-22 15:28:00,class 1 truck
2022-10-03 07:40:00,2022-10-22 15:55:00,class 2 truck
2022-09-15 07:50:00,2022-10-22 16:01:00,medium
2022-10-21 07:08:00,2022-10-22 16:32:00,full-size
2022-10-16 18:28:00,2022-10-22 16:50:00,medium
2022-10-22 16:50:00,2022-10-22 16:50:00,compact
2022-09-21 18:12:00,2022-10-22 17:23:00,compact
2022-09-11 08:49:00,2022-10-22 17:32:00,medium
2022-10-22 17:47:00,2022-10-22 17:47:00,compact
2022-10-02 15:08:00,2022-10-22 17:53:00,full-size
2022-09-11 12:55:00,2022-10-22 17:55:00,compact
2022-10-22 18:13:00,2022-10-22 18:13:00,compact
2022-10-22 18:16:00,2022-10-22 18:16:00,medium
2022-09-19 07:10:00,2022-10-22 18:21:00,full-size
2022-10-13 18:11:00,2022-10-22 18:29:00,class 1 truck
2022-10-15 17:07:00,2022-10-22 18:30:00,class 2 truck
2022-09-04 07:16:00,2022-10-22 18:30:00,compact
2022-09-05 18:30:00,2022-10-22 18:30:00,class 1 truck
2022-10-10 18:18:00,2022-10-22 18:30:00,full-size
2022-09-26 18:22:00,2022-10-22 18:30:00,compact
2022-09-27 18:18:00,2022-10-22 18:30:00,medium
2022-09-18 18:30:00,2022-10-23 07:01:00,medium
2022-10-13 07:16:00,2022-10-23 07:04:00,full-size
2022-10-07 18:30:00,2022-10-23 07:05:00,full-size
2022-09-20 18:07:00,2022-10-23 07:06:00,compact
2022-09-14 07:55:00,2022-10-23 07:08:00,compact
2022-10-23 07:12:00,2022-10-23 07:12:00,medium
2022-10-19 18:25:00,2022-10-23 07:18:00,class 1 truck
2022-09-09 07:56:00,2022-10-23 07:22:00,full-size
2022-09-18 18:30:00,2022-10-23 07:26:00,class 1 truck
2022-09-14 07:07:00,2022-10-23 07:35:00,medium
2022-10-10 17:26:00,2022-10-23 07:43:00,compact
2022-10-08 16:33:00,2022-10-23 07:44:00,full-size
2022-09-16 18:05:00,2022-10-23 07:49:00,medium
2022-10-22 08:31:00,2022-10-23 07:49:00,class 1 truck
2022-09-06 12:33:00,2022-10-23 07:50:00,full-size
2022-09-25 07:34:00,2022-10-23 07:54:00,medium
2022-10-22 13:08:00,2022-10-23 08:05:00,compact
2022-10-16 18:30:00,2022-10-23 08:23:00,medium
2022-10-11 09:02:00,2022-10-23 08:37:00,class 2 truck
2022-09-21 07:45:00,2022-10-23 08:56:00,compact
2022-10-15 11:06:00,2022-10-23 08:58:00,class 1 truck
2022-09-03 17:17:00,2022-10-23 08:59:00,class 1 truck
2022-09-23 07:54:00,2022-10-23 09:00:00,class 1 truck
2022-09-07 15:27:00,2022-10-23 09:03:00,full-size
2022-09-30 07:49:00,2022-10-23 09:22:00,class 1 truck
2022-09-15 16:04:00,2022-10-23 09:22:00,compact
2022-10-23 09:30:00,2022-10-23 09:30:00,full-size
2022-09-07 18:29:00,2022-10-23 09:33:00,medium
2022-09-14 07:54:00,2022-10-23 09:36:00,full-size
2022-09-07 13:45:00,2022-10-23 10:10:00,medium
2022-09-26 07:17:00,2022-10-23 10:44:00,full-size
2022-10-16 14:28:00,2022-10-23 11:07:00,medium
2022-10-14 07:32:00,2022-10-23 11:19:00,class 1 truck
2022-09-02 17:24:00,2022-10-23 11:32:00,class 2 truck
2022-10-23 11:35:00,2022-10-23 11:35:00,class 1 truck
2022-10-08 18:30:00,2022-10-23 11:54:00,full-size
2022-10-17 14:20:00,2022-10-23 12:00:00,full-size
2022-09-21 08:11:00,2022-10-23 12:19:00,class 2 truck
2022-10-23 13:22:00,2022-10-23 13:22:00,class 1 truck
2022-09-14 18:30:00,2022-10-23 13:40:00,medium
2022-10-23 14:25:00,2022-10-23 14:25:00,compact
2022-10-23 14:26:00,2022-10-23 14:26:00,class 1 truck
2022-10-06 07:06:00,2022-10-23 14:26:00,medium
2022-09-03 07:22:00,2022-10-23 14:28:00,medium
2022-09-26 07:32:00,2022-10-23 14:31:00,full-size
2022-09-16 07:07:00,2022-10-23 14:38:00,full-size
2022-09-08 16:15:00,2022-10-23 14:58:00,full-size
2022-09-19 07:22:00,2022-10-23 15:06:00,class 1 truck
2022-10-12 16:20:00,2022-10-23 15:15:00,medium
2022-10-02 18:30:00,2022-10-23 15:25:00,full-size
2022-10-23 15:27:00,2022-10-23 15:27:00,full-size
2022-10-07 15:55:00,2022-10-23 15:35:00,class 1 truck
2022-09-30 07:41:00,2022-10-23 15:36:00,compact
2022-10-23 15:48:00,2022-10-23 15:48:00,full-size
2022-09-27 18:30:00,2022-10-23 16:16:00,class 2 truck
2022-10-21 18:30:00,2022-10-23 16:46:00,full-size
2022-10-17 18:30:00,2022-10-23 16:53:00,compact
2022-10-07 18:30:00,2022-10-23 17:35:00,full-size
2022-10-23 17:35:00,2022-10-23 17:35:00,full-size
2022-10-01 07:24:00,2022-10-23 17:38:00,full-size
2022-10-20 07:07:00,2022-10-23 17:58:00,compact
2022-10-02 15:14:00,2022-10-23 18:05:00,medium
2022-10-23 18:06:00,2022-10-23 18:06:00,compact
2022-09-27 18:30:00,2022-10-23 18:07:00,class 1 truck
2022-09-11 18:26:00,2022-10-23 18:10:00,medium
2022-10-22 12:42:00,2022-10-23 18:17:00,compact
2022-10-23 18:30:00,2022-10-23 18:30:00,full-size
2022-09-02 07:20:00,2022-10-23 18:30:00,class 1 truck
2022-10-23 18:30:00,2022-10-23 18:30:00,compact
2022-09-29 07:11:00,2022-10-23 18:30:00,class 1 truck
2022-09-20 14:32:00,2022-10-23 18:30:00,full-size
2022-10-12 18:30:00,2022-10-24 07:03:00,medium
2022-10-13 07:26:00,2022-10-24 07:07:00,class 1 truck
2022-10-24 07:07:00,2022-10-24 07:07:00,medium
2022-09-08 18:13:00,2022-10-24 07:15:00,compact
2022-10-23 07:57:00,2022-10-24 07:15:00,compact
2022-09-24 18:30:00,2022-10-24 07:19:00,full-size
2022-09-19 10:47:00,2022-10-24 07:23:00,class 1 truck
2022-10-09 18:28:00,2022-10-24 07:26:00,class 2 truck
2022-10-24 07:30:00,2022-10-24 07:30:00,medium
2022-09-14 07:42:00,2022-10-24 07:37:00,full-size
2022-10-07 16:02:00,2022-10-24 07:38:00,medium
2022-10-24 07:46:00,2022-10-24 07:46:00,compact
2022-09-12 07:42:00,2022-10-24 07:49:00,full-size
2022-09-03 07:28:00,2022-10-24 07:55:00,class 1 truck
2022-10-09 07:22:00,2022-10-24 07:55:00,full-size
2022-10-24 08:17:00,2022-10-24 08:17:00,class 1 truck
2022-09-27 16:59:00,2022-10-24 08:22:00,class 1 truck
2022-10-24 08:23:00,2022-10-24 08:23:00,medium
2022-09-20 18:03:00,2022-10-24 08:32:00,class 1 truck
2022-10-23 08:37:00,2022-10-24 09:08:00,full-size
2022-10-18 07:38:00,2022-10-24 09:19:00,class 1 truck
2022-10-09 07:23:00,2022-10-24 09:47:00,class 2 truck
2022-10-24 09:50:00,2022-10-24 09:50:00,compact
2022-09-14 07:16:00,2022-10-24 10:14:00,full-size
2022-10-22 07:13:00,2022-10-24 10:20:00,medium
2022-10-19 18:10:00,2022-10-24 10:27:00,full-size
2022-09-14 07:03:00,2022-10-24 10:34:00,class 2 truck
2022-09-03 18:30:00,2022-10-24 10:36:00,compact
2022-10-23 18:06:00,2022-10-24 10:37:00,full-size
2022-10-16 17:31:00,2022-10-24 10:45:00,compact
2022-09-10 18:07:00,2022-10-24 10:53:00,class 2 truck
2022-10-24 11:06:00,2022-10-24 11:06:00,compact
2022-10-02 07:47:00,2022-10-24 11:10:00,full-size
2022-09-18 15:58:00,2022-10-24 11:42:00,full-size
2022-10-24 11:48:00,2022-10-24 11:48:00,compact
2022-10-24 11:53:00,2022-10-24 11:53:00,full-size
2022-09-22 10:02:00,2022-10-24 12:03:00,class 1 truck
2022-09-07 07:12:00,2022-10-24 12:36:00,medium
2022-10-24 12:36:00,2022-10-24 12:36:00,full-size
2022-10-24 13:02:00,2022-10-24 13:02:00,class 2 truck
2022-09-09 07:13:00,2022-10-24 13:33:00,class 2 truck
2022-10-24 13:33:00,2022-10-24 13:33:00,medium
2022-10-22 07:32:00,2022-10-24 13:39:00,full-size
2022-10-09 15:03:00,2022-10-24 13:48:00,medium
2022-09-16 08:24:00,2022-10-24 13:53:00,full-size
2022-09-02 12:15:00,2022-10-24 14:00:00,compact
2022-09-04 18:30:00,2022-10-24 14:35:00,medium
2022-09-10 07:15:00,2022-10-24 14:56:00,compact
2022-09-30 07:40:00,2022-10-24 15:28:00,class 1 truck
2022-09-25 07:54:00,2022-10-24 15:34:00,compact
2022-10-24 15:39:00,2022-10-24 15:39:00,medium
2022-09-23 14:22:00,2022-10-24 15:55:00,full-size
2022-10-22 07:26:00,2022-10-24 16:05:00,full-size
2022-09-28 14:21:00,2022-10-24 16:22:00,class 2 truck
2022-10-24 16:25:00,2022-10-24 16:25:00,full-size
2022-09-09 18:30:00,2022-10-24 16:26:00,compact
2022-10-08 18:00:00,2022-10-24 16:42:00,full-size
2022-10-24 16:56:00,2022-10-24 16:56:00,class 1 truck
2022-09-11 07:02:00,2022-10-24 17:04:00,compact
2022-10-12 18:18:00,2022-10-24 17:23:00,class 1 truck
2022-09-09 18:30:00,2022-10-24 17:23:00,compact
2022-09-01 18:08:00,2022-10-24 17:27:00,medium
2022-09-08 10:53:00,2022-10-24 17:36:00,compact
